date,generation_biomass,generation_fossil_hard_coal,generation_fossil_oil,generation_nuclear,generation_other_renewable,generation_solar,generation_waste,price_actual
2015-07-13 05:00:00+02:00,528,6538,301,6136,65,686,279,56.82
2015-07-13 06:00:00+02:00,536,6962,305,6195,63,502,275,68.76
2015-07-13 07:00:00+02:00,540,7067,321,6252,63,524,277,69.15
2015-07-13 08:00:00+02:00,545,7064,373,6307,66,1222,270,77.72
2015-07-13 09:00:00+02:00,542,7155,395,6347,63,3135,262,78.33
2015-07-13 10:00:00+02:00,543,7161,400,6397,63,4455,260,81.08
2015-07-13 11:00:00+02:00,531,7226,401,6435,65,4905,264,87.28
2015-07-13 12:00:00+02:00,533,7255,401,6449,63,5157,276,87.98
2015-07-13 13:00:00+02:00,533,7261,397,6459,64,5253,279,87.65
2015-07-13 14:00:00+02:00,532,7228,402,6471,67,5285,282,86.67
2015-07-13 15:00:00+02:00,483,7221,397,6478,67,5226,283,83.43
2015-07-13 16:00:00+02:00,476,7240,389,6475,69,5040,282,84.82
2015-07-13 17:00:00+02:00,482,7238,384,6468,71,4707,275,84.61
2015-07-13 18:00:00+02:00,501,7230,387,6470,71,4212,279,84.19
2015-07-13 19:00:00+02:00,521,7231,392,6460,69,3491,278,78.77
2015-07-13 20:00:00+02:00,531,7196,408,6470,70,2282,282,76.95
2015-07-13 21:00:00+02:00,533,7173,411,6520,69,1100,283,78.64
2015-07-13 22:00:00+02:00,533,7139,416,6577,68,741,284,79.16
2015-07-13 23:00:00+02:00,533,7114,417,6629,68,690,284,73.22
2015-07-14 00:00:00+02:00,532,7149,396,6672,66,685,280,68.01
2015-07-14 01:00:00+02:00,534,6858,388,6705,66,700,279,60.45
2015-07-14 02:00:00+02:00,533,6627,383,6735,66,719,276,55.15
2015-07-14 03:00:00+02:00,533,6480,373,6765,67,715,277,54.36
2015-07-14 04:00:00+02:00,537,6076,375,6793,65,709,278,55.08
2015-07-14 05:00:00+02:00,534,5941,380,6797,68,698,278,53.85
2015-07-14 06:00:00+02:00,531,6398,348,6796,66,530,277,60.11
2015-07-14 07:00:00+02:00,530,6859,390,6786,67,465,279,58.41
2015-07-14 08:00:00+02:00,528,7234,384,6792,66,1114,252,74.81
2015-07-14 09:00:00+02:00,523,7394,366,6817,68,2951,264,76.37
2015-07-14 10:00:00+02:00,538,7521,399,6842,68,4396,267,79.11
2015-07-14 11:00:00+02:00,479,7618,406,6829,68,4900,264,86.38
2015-07-14 12:00:00+02:00,466,7623,410,6818,68,5153,262,86.59
2015-07-14 13:00:00+02:00,462,7622,403,6824,67,5271,262,86.91
2015-07-14 14:00:00+02:00,466,7612,403,6821,69,5296,266,84.84
2015-07-14 15:00:00+02:00,464,7607,400,6768,73,5200,262,81.45
2015-07-14 16:00:00+02:00,462,7614,396,6733,69,5043,262,81.88
2015-07-14 17:00:00+02:00,463,7618,401,6732,69,4697,258,81.81
2015-07-14 18:00:00+02:00,464,7583,397,6731,69,4156,258,80.7
2015-07-14 19:00:00+02:00,463,7590,396,6731,70,3388,259,75.43
2015-07-14 20:00:00+02:00,481,7567,403,6741,70,2204,264,74.79
2015-07-14 21:00:00+02:00,488,7597,403,6766,70,1051,262,75.95
2015-07-14 22:00:00+02:00,508,7587,409,6797,71,743,262,76.07
2015-07-14 23:00:00+02:00,523,7512,413,6829,72,705,252,69.78
2015-07-15 00:00:00+02:00,519,7346,397,6854,70,701,257,66.97
2015-07-15 01:00:00+02:00,520,7178,387,6854,70,699,259,57.88
2015-07-15 02:00:00+02:00,518,6684,385,6852,68,691,263,55.29
2015-07-15 03:00:00+02:00,518,6430,380,6851,68,689,263,53.58
2015-07-15 04:00:00+02:00,524,6435,372,6850,68,681,262,53.46
2015-07-15 05:00:00+02:00,522,6661,372,6853,68,680,259,53.96
2015-07-15 06:00:00+02:00,517,7066,380,6852,70,515,250,62.39
2015-07-15 07:00:00+02:00,522,7247,397,6848,70,411,251,67.02
2015-07-15 08:00:00+02:00,524,7426,398,6844,70,1016,256,76.48
2015-07-15 09:00:00+02:00,526,7630,365,6844,68,2541,256,78.22
2015-07-15 10:00:00+02:00,528,7689,332,6849,68,4005,247,80.55
2015-07-15 11:00:00+02:00,525,7661,374,6844,72,4660,237,86.77
2015-07-15 12:00:00+02:00,519,7594,414,6838,72,4982,232,86.91
2015-07-15 13:00:00+02:00,524,7655,411,6836,74,5125,237,86.92
2015-07-15 14:00:00+02:00,520,7650,398,6835,78,5191,235,84.26
2015-07-15 15:00:00+02:00,518,7638,394,6828,77,5111,230,81.58
2015-07-15 16:00:00+02:00,521,7634,403,6818,75,4885,231,80.96
2015-07-15 17:00:00+02:00,520,7618,399,6815,75,4458,233,81.28
2015-07-15 18:00:00+02:00,521,7616,399,6771,75,3830,233,81.66
2015-07-15 19:00:00+02:00,514,7622,401,6761,74,2853,233,77.33
2015-07-15 20:00:00+02:00,513,7596,406,6785,73,1656,229,76.58
2015-07-15 21:00:00+02:00,498,7621,409,6810,74,834,230,78.6
2015-07-15 22:00:00+02:00,503,7686,403,6834,74,674,230,78.53
2015-07-15 23:00:00+02:00,508,7710,411,6851,75,674,231,73.6
2015-07-16 00:00:00+02:00,499,7800,393,6853,72,675,240,70.08
2015-07-16 01:00:00+02:00,496,7811,382,6844,74,611,240,65.44
2015-07-16 02:00:00+02:00,497,7458,378,6847,75,586,240,57.93
2015-07-16 03:00:00+02:00,505,6974,373,6855,73,510,241,58.96
2015-07-16 04:00:00+02:00,504,6877,380,6851,74,353,241,55.82
2015-07-16 05:00:00+02:00,498,7011,382,6855,73,220,239,56.29
2015-07-16 06:00:00+02:00,506,7260,385,6857,74,132,243,66.56
2015-07-16 07:00:00+02:00,521,7358,405,6858,73,206,244,70.77
2015-07-16 08:00:00+02:00,526,7567,418,6857,74,771,241,77.59
2015-07-16 09:00:00+02:00,525,7663,418,6856,73,2020,245,79.89
2015-07-16 10:00:00+02:00,528,7637,421,6848,72,3677,247,80.2
2015-07-16 11:00:00+02:00,534,7527,417,6842,73,4440,253,85.73
2015-07-16 12:00:00+02:00,529,7596,390,6843,71,4755,250,86.05
2015-07-16 13:00:00+02:00,528,7660,406,6846,71,4990,251,86.12
2015-07-16 14:00:00+02:00,533,7659,409,6841,74,4915,247,83.3
2015-07-16 15:00:00+02:00,524,7653,392,6839,74,4674,249,79.93
2015-07-16 16:00:00+02:00,525,7657,393,6835,72,4017,258,79.6
2015-07-16 17:00:00+02:00,528,7649,397,6800,74,3574,263,81.69
2015-07-16 18:00:00+02:00,526,7636,397,6776,74,3026,262,83.27
2015-07-16 19:00:00+02:00,531,7751,403,6787,74,2358,254,80.59
2015-07-16 20:00:00+02:00,537,7751,413,6813,77,1353,251,81.32
2015-07-16 21:00:00+02:00,533,7757,402,6837,76,760,253,82.46
2015-07-16 22:00:00+02:00,536,7806,400,6862,74,664,264,82.25
2015-07-16 23:00:00+02:00,515,7832,399,6873,77,569,268,77.33
2015-07-17 00:00:00+02:00,495,7859,378,6871,70,390,255,68.97
2015-07-17 01:00:00+02:00,497,7849,365,6864,71,246,248,57.63
2015-07-17 02:00:00+02:00,515,7747,359,6866,72,201,255,56.52
2015-07-17 03:00:00+02:00,522,7713,344,6861,71,160,259,56.5
2015-07-17 04:00:00+02:00,522,7737,353,6862,73,115,260,56.37
2015-07-17 05:00:00+02:00,523,7704,353,6867,72,74,258,58.98
2015-07-17 06:00:00+02:00,514,7862,349,6863,72,44,256,67.17
2015-07-17 07:00:00+02:00,533,7920,365,6863,72,133,264,68.04
2015-07-17 08:00:00+02:00,542,7922,372,6868,72,553,267,75.69
2015-07-17 09:00:00+02:00,546,7935,387,6867,72,1161,265,80.05
2015-07-17 10:00:00+02:00,542,7926,393,6858,69,1831,256,81.59
2015-07-17 11:00:00+02:00,536,7924,396,6858,70,2658,252,87.83
2015-07-17 12:00:00+02:00,534,7918,383,6854,68,3086,255,85.99
2015-07-17 13:00:00+02:00,532,7888,391,6849,69,3422,250,86.42
2015-07-17 14:00:00+02:00,529,7862,400,6847,73,3424,261,83.96
2015-07-17 15:00:00+02:00,526,7885,396,6841,73,3280,260,79.41
2015-07-17 16:00:00+02:00,535,7894,400,6826,75,2815,257,78.69
2015-07-17 17:00:00+02:00,536,7889,409,6782,73,2252,262,80.91
2015-07-17 18:00:00+02:00,532,7862,411,6780,72,1902,264,83
2015-07-17 19:00:00+02:00,528,7865,416,6782,72,1535,256,80.77
2015-07-17 20:00:00+02:00,525,7828,409,6782,73,993,253,80.94
2015-07-17 21:00:00+02:00,515,7898,413,6789,72,407,261,81.79
2015-07-17 22:00:00+02:00,509,7923,415,6792,72,241,264,81.73
2015-07-17 23:00:00+02:00,517,7888,413,6796,69,144,257,78.12
2015-07-18 00:00:00+02:00,519,7820,358,6794,69,126,256,76.21
2015-07-18 01:00:00+02:00,519,7724,347,6754,67,107,260,73.94
2015-07-18 02:00:00+02:00,523,7639,338,6606,64,64,255,69.04
2015-07-18 03:00:00+02:00,522,7628,337,6468,59,42,249,67.58
2015-07-18 04:00:00+02:00,521,7499,344,6438,61,39,250,63.42
2015-07-18 05:00:00+02:00,519,7290,335,6442,69,39,251,60.48
2015-07-18 06:00:00+02:00,514,7067,326,6443,68,38,254,59.71
2015-07-18 07:00:00+02:00,523,7218,316,6450,67,112,263,58.75
2015-07-18 08:00:00+02:00,529,7254,304,6452,69,576,265,72.6
2015-07-18 09:00:00+02:00,532,7303,278,6450,66,1663,264,75.47
2015-07-18 10:00:00+02:00,536,7303,278,6447,70,3360,249,76.36
2015-07-18 11:00:00+02:00,544,7134,274,6443,67,4272,248,79.06
2015-07-18 12:00:00+02:00,547,7095,265,6438,67,4683,259,78.7
2015-07-18 13:00:00+02:00,540,6962,276,6426,70,4957,258,77.67
2015-07-18 14:00:00+02:00,546,6863,270,6396,66,4967,258,72.49
2015-07-18 15:00:00+02:00,546,6927,268,6407,61,4812,262,60.74
2015-07-18 16:00:00+02:00,548,6832,289,6403,59,4513,260,59.73
2015-07-18 17:00:00+02:00,554,6732,295,6417,60,3965,251,59.66
2015-07-18 18:00:00+02:00,551,6660,296,6418,66,3488,258,62.07
2015-07-18 19:00:00+02:00,547,6709,283,6423,67,2879,267,70.75
2015-07-18 20:00:00+02:00,552,6949,300,6432,67,1925,266,76.26
2015-07-18 21:00:00+02:00,544,6987,303,6435,67,955,248,79.71
2015-07-18 22:00:00+02:00,548,6909,306,6444,64,688,254,81.12
2015-07-18 23:00:00+02:00,545,6852,303,6462,63,662,257,78.15
2015-07-19 00:00:00+02:00,546,6770,300,6493,66,648,251,76.37
2015-07-19 01:00:00+02:00,545,6750,298,6522,68,651,263,71.18
2015-07-19 02:00:00+02:00,552,6651,306,6545,68,602,265,63.03
2015-07-19 03:00:00+02:00,554,6471,308,6562,66,588,264,59.37
2015-07-19 04:00:00+02:00,552,6278,308,6586,68,587,261,58.35
2015-07-19 05:00:00+02:00,553,6347,307,6610,67,485,263,56.6
2015-07-19 06:00:00+02:00,552,6319,307,6634,67,302,259,56.62
2015-07-19 07:00:00+02:00,562,5981,310,6672,65,261,263,54.96
2015-07-19 08:00:00+02:00,562,5947,311,6687,66,788,260,57.39
2015-07-19 09:00:00+02:00,562,6064,309,6709,68,2180,254,58.45
2015-07-19 10:00:00+02:00,556,6101,298,6726,66,3506,254,61.14
2015-07-19 11:00:00+02:00,554,6314,304,6739,65,4291,257,65.28
2015-07-19 12:00:00+02:00,544,6606,303,6754,65,4659,253,67.9
2015-07-19 13:00:00+02:00,540,6862,303,6773,64,4776,252,73.09
2015-07-19 14:00:00+02:00,526,7099,306,6784,63,4759,261,70.46
2015-07-19 15:00:00+02:00,529,7192,308,6794,63,4761,259,62.07
2015-07-19 16:00:00+02:00,534,7157,304,6812,63,4574,260,60.38
2015-07-19 17:00:00+02:00,514,7117,299,6830,59,4267,258,60.61
2015-07-19 18:00:00+02:00,529,7220,306,6838,60,3826,264,62.89
2015-07-19 19:00:00+02:00,533,7323,309,6840,60,3224,262,64.86
2015-07-19 20:00:00+02:00,542,7489,303,6840,57,2148,264,75.09
2015-07-19 21:00:00+02:00,529,7577,307,6841,61,1010,264,81.32
2015-07-19 22:00:00+02:00,531,7693,309,6845,61,686,267,82
2015-07-19 23:00:00+02:00,529,7718,310,6847,59,659,264,79.69
2015-07-20 00:00:00+02:00,533,7637,299,6849,61,650,263,72.66
2015-07-20 01:00:00+02:00,535,7712,295,6850,61,649,264,62.49
2015-07-20 02:00:00+02:00,532,7746,295,6854,61,647,261,58.66
2015-07-20 03:00:00+02:00,531,7635,295,6852,61,615,252,55.84
2015-07-20 04:00:00+02:00,536,7458,293,6841,60,591,250,54.86
2015-07-20 05:00:00+02:00,534,7433,296,6837,61,578,260,56.22
2015-07-20 06:00:00+02:00,539,7507,299,6839,60,508,261,59.38
2015-07-20 07:00:00+02:00,547,7729,319,6839,59,444,259,67.71
2015-07-20 08:00:00+02:00,558,7774,366,6843,57,1026,261,75.39
2015-07-20 09:00:00+02:00,559,7771,393,6844,61,2858,260,80.9
2015-07-20 10:00:00+02:00,558,7765,372,6840,62,4276,259,83.05
2015-07-20 11:00:00+02:00,552,7815,377,6842,63,4812,258,88.45
2015-07-20 12:00:00+02:00,546,7920,384,6853,64,5094,259,89.18
2015-07-20 13:00:00+02:00,548,7963,387,6851,62,5211,256,89.11
2015-07-20 14:00:00+02:00,541,7968,388,6853,65,5186,259,87.96
2015-07-20 15:00:00+02:00,542,7960,400,6852,66,5001,260,85.37
2015-07-20 16:00:00+02:00,545,7954,402,6852,63,4675,260,84.74
2015-07-20 17:00:00+02:00,548,7935,397,6848,64,4297,255,85.39
2015-07-20 18:00:00+02:00,544,7935,394,6849,65,3794,257,85.14
2015-07-20 19:00:00+02:00,548,7947,398,6851,64,3133,259,80.79
2015-07-20 20:00:00+02:00,543,7994,411,6853,66,2120,259,80.5
2015-07-20 21:00:00+02:00,537,7997,398,6854,62,1041,264,81.96
2015-07-20 22:00:00+02:00,538,8004,414,6854,61,724,265,81.84
2015-07-20 23:00:00+02:00,541,8024,415,6856,64,690,268,75.78
2015-07-21 00:00:00+02:00,527,8078,384,6860,63,688,264,72.49
2015-07-21 01:00:00+02:00,521,8052,384,6870,65,687,259,66.12
2015-07-21 02:00:00+02:00,520,7922,376,6876,67,684,259,59.09
2015-07-21 03:00:00+02:00,521,7960,379,6870,67,665,257,58.66
2015-07-21 04:00:00+02:00,520,7969,384,6816,66,648,261,58.11
2015-07-21 05:00:00+02:00,520,7991,385,6763,64,610,251,58.44
2015-07-21 06:00:00+02:00,521,7911,387,6737,64,479,256,67.64
2015-07-21 07:00:00+02:00,530,7878,404,6727,67,345,258,71.16
2015-07-21 08:00:00+02:00,539,7899,424,6703,66,879,262,79.65
2015-07-21 09:00:00+02:00,538,7939,421,6695,63,2704,259,81.28
2015-07-21 10:00:00+02:00,523,7950,427,6698,67,4172,245,83.23
2015-07-21 11:00:00+02:00,517,7952,425,6701,65,4737,243,88.95
2015-07-21 12:00:00+02:00,503,7950,419,6699,64,5044,247,89.12
2015-07-21 13:00:00+02:00,508,7961,416,6689,66,5185,258,89.03
2015-07-21 14:00:00+02:00,510,8007,418,6689,68,5140,258,87.51
2015-07-21 15:00:00+02:00,506,7983,412,6686,75,4906,256,84.81
2015-07-21 16:00:00+02:00,510,7816,405,6686,73,4622,256,83.52
2015-07-21 17:00:00+02:00,510,7713,413,6687,72,4343,249,84.23
2015-07-21 18:00:00+02:00,517,7470,423,6706,75,3877,245,81.84
2015-07-21 19:00:00+02:00,518,7479,423,6765,73,3116,246,79.32
2015-07-21 20:00:00+02:00,507,7399,418,6793,75,2042,249,78.49
2015-07-21 21:00:00+02:00,499,7504,412,6804,75,977,258,81.19
2015-07-21 22:00:00+02:00,498,7459,420,6810,74,721,264,81.98
2015-07-21 23:00:00+02:00,512,7448,415,6815,75,698,265,77.59
2015-07-22 00:00:00+02:00,530,7558,392,6823,72,693,265,71.4
2015-07-22 01:00:00+02:00,533,7478,397,6833,73,692,264,67.22
2015-07-22 02:00:00+02:00,540,7192,392,6839,71,690,264,58.94
2015-07-22 03:00:00+02:00,539,7154,383,6846,70,687,262,57.59
2015-07-22 04:00:00+02:00,541,7265,377,6852,71,673,265,56.85
2015-07-22 05:00:00+02:00,538,7417,376,6848,70,618,256,57.34
2015-07-22 06:00:00+02:00,536,7615,366,6841,73,456,267,61.86
2015-07-22 07:00:00+02:00,541,7714,374,6837,71,352,264,70.32
2015-07-22 08:00:00+02:00,546,7784,384,6836,71,940,264,79.29
2015-07-22 09:00:00+02:00,545,7798,387,6836,71,2838,262,80.74
2015-07-22 10:00:00+02:00,536,7786,390,6827,72,4314,227,83.55
2015-07-22 11:00:00+02:00,537,7801,384,6803,71,4800,261,88.69
2015-07-22 12:00:00+02:00,536,7807,396,6802,66,5080,266,89.16
2015-07-22 13:00:00+02:00,542,7782,415,6821,67,5212,266,89.04
2015-07-22 14:00:00+02:00,528,7739,416,6824,74,5198,264,88.48
2015-07-22 15:00:00+02:00,521,7572,421,6828,74,4955,264,85.2
2015-07-22 16:00:00+02:00,518,7388,417,6834,70,4676,264,85.02
2015-07-22 17:00:00+02:00,519,7261,404,6825,72,4398,266,84.01
2015-07-22 18:00:00+02:00,519,7211,409,6824,74,3933,262,82.39
2015-07-22 19:00:00+02:00,519,7181,406,6827,73,3187,258,78.32
2015-07-22 20:00:00+02:00,528,7211,423,6828,75,2125,258,77.14
2015-07-22 21:00:00+02:00,536,7123,422,6823,76,1043,257,79.12
2015-07-22 22:00:00+02:00,549,7099,425,6829,77,754,256,78.18
2015-07-22 23:00:00+02:00,550,7293,425,6835,75,725,254,72.91
2015-07-23 00:00:00+02:00,547,7394,387,6842,72,707,257,67.5
2015-07-23 01:00:00+02:00,549,7366,383,6825,73,706,245,58.36
2015-07-23 02:00:00+02:00,541,7368,388,6780,74,704,254,56.53
2015-07-23 03:00:00+02:00,536,7344,366,6679,74,704,255,56.63
2015-07-23 04:00:00+02:00,537,7401,383,6539,75,700,254,56.92
2015-07-23 05:00:00+02:00,540,7322,389,6532,75,689,249,57.31
2015-07-23 06:00:00+02:00,544,7429,379,6561,75,549,257,67.81
2015-07-23 07:00:00+02:00,545,7490,405,6587,75,436,252,71.93
2015-07-23 08:00:00+02:00,553,7634,410,6613,72,1034,265,80.57
2015-07-23 09:00:00+02:00,548,7690,408,6627,71,2902,261,81.47
2015-07-23 10:00:00+02:00,551,7789,410,6645,74,4294,262,83
2015-07-23 11:00:00+02:00,546,7850,408,6660,75,4799,244,88.12
2015-07-23 12:00:00+02:00,538,7880,414,6671,74,5116,243,88.44
2015-07-23 13:00:00+02:00,532,7889,413,6687,73,5224,244,88.51
2015-07-23 14:00:00+02:00,549,7912,416,6704,78,5213,240,87.31
2015-07-23 15:00:00+02:00,548,7899,414,6732,79,5048,253,84.63
2015-07-23 16:00:00+02:00,548,7870,401,6753,78,4806,246,84.18
2015-07-23 17:00:00+02:00,548,7761,404,6770,77,4424,240,84.81
2015-07-23 18:00:00+02:00,551,7763,397,6792,78,3850,247,84.89
2015-07-23 19:00:00+02:00,554,7770,406,6809,78,3114,244,80.45
2015-07-23 20:00:00+02:00,548,7790,406,6823,80,2142,247,80.08
2015-07-23 21:00:00+02:00,549,7766,427,6821,76,1063,256,81.08
2015-07-23 22:00:00+02:00,548,7837,423,6829,78,753,251,81.54
2015-07-23 23:00:00+02:00,545,7664,425,6838,75,713,245,75.83
2015-07-24 00:00:00+02:00,542,7609,392,6842,69,710,250,71.84
2015-07-24 01:00:00+02:00,549,7547,390,6847,73,709,252,59.04
2015-07-24 02:00:00+02:00,543,7342,393,6849,76,702,252,56.59
2015-07-24 03:00:00+02:00,546,7097,386,6849,75,661,253,55.3
2015-07-24 04:00:00+02:00,547,6875,365,6851,76,651,251,54.26
2015-07-24 05:00:00+02:00,539,6984,385,6855,77,589,250,54.99
2015-07-24 06:00:00+02:00,541,7255,369,6850,73,469,255,57.62
2015-07-24 07:00:00+02:00,540,7534,372,6839,73,393,257,68.12
2015-07-24 08:00:00+02:00,548,7738,387,6839,75,1026,259,78.54
2015-07-24 09:00:00+02:00,544,7781,378,6837,72,2870,256,80.89
2015-07-24 10:00:00+02:00,548,7790,383,6836,75,4297,254,81.97
2015-07-24 11:00:00+02:00,546,7798,397,6831,75,4851,260,86.77
2015-07-24 12:00:00+02:00,548,7814,402,6831,74,5094,243,87.69
2015-07-24 13:00:00+02:00,537,7794,401,6829,76,5209,238,86.86
2015-07-24 14:00:00+02:00,536,7827,402,6825,76,5246,246,84.18
2015-07-24 15:00:00+02:00,537,7780,391,6814,78,5210,246,80.04
2015-07-24 16:00:00+02:00,532,7796,402,6812,77,4980,253,78.59
2015-07-24 17:00:00+02:00,529,7799,402,6795,75,4610,247,77.99
2015-07-24 18:00:00+02:00,532,7535,395,6797,75,4040,241,75.76
2015-07-24 19:00:00+02:00,530,7583,407,6806,72,3143,241,68.65
2015-07-24 20:00:00+02:00,534,7415,421,6817,73,1949,247,68.83
2015-07-24 21:00:00+02:00,541,7531,400,6822,74,931,264,74.07
2015-07-24 22:00:00+02:00,545,7620,392,6829,71,717,266,74.43
2015-07-24 23:00:00+02:00,547,7149,395,6836,73,694,260,65.15
2015-07-25 00:00:00+02:00,536,6669,340,6835,71,690,255,56.03
2015-07-25 01:00:00+02:00,526,6161,338,6841,69,690,250,53.53
2015-07-25 02:00:00+02:00,531,5464,343,6851,71,661,238,52.4
2015-07-25 03:00:00+02:00,533,5324,341,6858,72,647,255,48.84
2015-07-25 04:00:00+02:00,543,5331,334,6860,71,638,256,47.95
2015-07-25 05:00:00+02:00,553,5256,327,6857,71,623,258,47.77
2015-07-25 06:00:00+02:00,550,5113,325,6856,70,465,257,48.89
2015-07-25 07:00:00+02:00,551,5072,327,6865,70,484,243,48.21
2015-07-25 08:00:00+02:00,555,5642,330,6866,70,1032,244,55.76
2015-07-25 09:00:00+02:00,555,6119,336,6867,66,2882,253,57.6
2015-07-25 10:00:00+02:00,552,6259,342,6871,68,4283,254,59.92
2015-07-25 11:00:00+02:00,550,6585,341,6869,68,4754,241,70.59
2015-07-25 12:00:00+02:00,547,7113,341,6867,68,5073,244,73.78
2015-07-25 13:00:00+02:00,503,7414,340,6869,67,5280,248,74.49
2015-07-25 14:00:00+02:00,462,7373,326,6866,66,5283,253,70.17
2015-07-25 15:00:00+02:00,479,7482,319,6849,67,5218,247,63.65
2015-07-25 16:00:00+02:00,486,7237,321,6841,67,5027,247,62.43
2015-07-25 17:00:00+02:00,527,7101,316,6840,69,4701,245,62.5
2015-07-25 18:00:00+02:00,537,7063,303,6844,70,4242,245,63.18
2015-07-25 19:00:00+02:00,544,7162,326,6847,67,3559,253,65.05
2015-07-25 20:00:00+02:00,547,7283,328,6848,68,2351,255,72.15
2015-07-25 21:00:00+02:00,551,7631,325,6853,66,1056,252,75.73
2015-07-25 22:00:00+02:00,553,7719,323,6859,69,757,242,78.03
2015-07-25 23:00:00+02:00,549,7735,320,6869,67,716,245,73.14
2015-07-26 00:00:00+02:00,545,7625,313,6876,70,710,252,69.55
2015-07-26 01:00:00+02:00,549,7210,313,6881,71,710,255,59.71
2015-07-26 02:00:00+02:00,548,6942,311,6884,68,705,254,55.87
2015-07-26 03:00:00+02:00,552,6913,294,6890,69,701,253,55.58
2015-07-26 04:00:00+02:00,549,6457,293,6891,70,697,248,55.74
2015-07-26 05:00:00+02:00,549,6244,294,6892,69,682,250,54.82
2015-07-26 06:00:00+02:00,543,6009,299,6882,69,519,255,54.63
2015-07-26 07:00:00+02:00,547,5600,302,6876,68,409,254,52.87
2015-07-26 08:00:00+02:00,543,5657,301,6875,65,940,254,56.06
2015-07-26 09:00:00+02:00,545,5981,299,6869,69,2715,248,56.84
2015-07-26 10:00:00+02:00,544,6209,298,6853,67,4150,251,57.62
2015-07-26 11:00:00+02:00,538,6327,297,6848,68,4717,252,59.76
2015-07-26 12:00:00+02:00,537,6417,297,6840,67,5038,255,60.26
2015-07-26 13:00:00+02:00,536,6275,296,6832,64,5212,263,60.12
2015-07-26 14:00:00+02:00,533,6176,297,6820,64,5258,258,58.88
2015-07-26 15:00:00+02:00,536,5846,294,6816,65,5163,255,55.7
2015-07-26 16:00:00+02:00,533,5766,283,6816,63,4966,256,54.06
2015-07-26 17:00:00+02:00,531,5754,283,6817,64,4615,256,53.62
2015-07-26 18:00:00+02:00,531,5607,294,6816,64,4090,257,56.46
2015-07-26 19:00:00+02:00,534,6198,295,6819,63,3347,249,57.28
2015-07-26 20:00:00+02:00,535,6621,299,6823,62,2139,253,59.55
2015-07-26 21:00:00+02:00,542,7013,301,6828,62,1045,257,74.29
2015-07-26 22:00:00+02:00,541,7514,298,6834,61,760,252,78.42
2015-07-26 23:00:00+02:00,540,7428,303,6854,63,727,258,73.7
2015-07-27 00:00:00+02:00,538,7196,300,6856,63,725,259,57.19
2015-07-27 01:00:00+02:00,532,6732,300,6859,64,724,254,54.63
2015-07-27 02:00:00+02:00,535,6080,294,6863,66,713,255,53.18
2015-07-27 03:00:00+02:00,531,5631,295,6865,62,714,256,52.19
2015-07-27 04:00:00+02:00,533,5388,299,6866,63,709,254,50.59
2015-07-27 05:00:00+02:00,529,5399,296,6872,60,701,252,52.65
2015-07-27 06:00:00+02:00,534,5887,300,6869,62,570,253,55.23
2015-07-27 07:00:00+02:00,538,6694,322,6871,64,382,251,59.41
2015-07-27 08:00:00+02:00,543,7283,388,6876,62,915,261,76.75
2015-07-27 09:00:00+02:00,542,7630,405,6873,64,2764,265,80.18
2015-07-27 10:00:00+02:00,542,7765,405,6868,62,4252,261,81.89
2015-07-27 11:00:00+02:00,543,7844,402,6865,61,4781,261,88.43
2015-07-27 12:00:00+02:00,536,7820,391,6864,59,5107,261,88.99
2015-07-27 13:00:00+02:00,530,7775,398,6861,58,5271,263,88.62
2015-07-27 14:00:00+02:00,526,7714,394,6855,60,5258,261,86.07
2015-07-27 15:00:00+02:00,526,7808,385,6852,63,5190,261,84.32
2015-07-27 16:00:00+02:00,521,7847,383,6849,66,5019,263,83.8
2015-07-27 17:00:00+02:00,524,7841,389,6847,67,4710,259,84.35
2015-07-27 18:00:00+02:00,514,7734,393,6838,69,4199,259,84.23
2015-07-27 19:00:00+02:00,517,7728,388,6778,67,3464,268,80.78
